user_id,name,email,user_type,balance
U02595,User 2595,user2595@gmail.com,vip,3447833
U02596,User 2596,user2596@gmail.com,vip,454181
U02597,User 2597,user2597@gmail.com,vip,2518070
U02598,User 2598,user2598@gmail.com,vip,3627967
U02599,User 2599,user2599@gmail.com,vip,3029361
U02600,User 2600,user2600@gmail.com,normal,3027145
U02601,User 2601,user2601@gmail.com,normal,4814312
U02602,User 2602,user2602@gmail.com,vip,3696911
U02603,User 2603,user2603@gmail.com,normal,3655944
U02604,User 2604,user2604@gmail.com,normal,2733080
U02605,User 2605,user2605@gmail.com,normal,2512652
U02606,User 2606,user2606@gmail.com,normal,2629232
U02607,User 2607,user2607@gmail.com,vip,114322
U02608,User 2608,user2608@gmail.com,vip,4350161
U02609,User 2609,user2609@gmail.com,normal,921115
U02610,User 2610,user2610@gmail.com,vip,871277
U02611,User 2611,user2611@gmail.com,vip,1556639
U02612,User 2612,user2612@gmail.com,vip,4830811
U02613,User 2613,user2613@gmail.com,vip,2027339
U02614,User 2614,user2614@gmail.com,normal,4212699
U02615,User 2615,user2615@gmail.com,vip,1426457
U02616,User 2616,user2616@gmail.com,vip,174279
U02617,User 2617,user2617@gmail.com,vip,1092361
U02618,User 2618,user2618@gmail.com,vip,1505113
U02619,User 2619,user2619@gmail.com,vip,1141121
U02620,User 2620,user2620@gmail.com,normal,3700435
U02621,User 2621,user2621@gmail.com,normal,4422782
U02622,User 2622,user2622@gmail.com,vip,2389071
U02623,User 2623,user2623@gmail.com,normal,4382966
U02624,User 2624,user2624@gmail.com,normal,810211
U02625,User 2625,user2625@gmail.com,normal,3492172
U02626,User 2626,user2626@gmail.com,normal,3222832
U02627,User 2627,user2627@gmail.com,vip,784367
U02628,User 2628,user2628@gmail.com,vip,2615624
U02629,User 2629,user2629@gmail.com,normal,4204688
U02630,User 2630,user2630@gmail.com,normal,4508729
U02631,User 2631,user2631@gmail.com,vip,4025790
U02632,User 2632,user2632@gmail.com,normal,1745018
U02633,User 2633,user2633@gmail.com,vip,4570015
U02634,User 2634,user2634@gmail.com,vip,3196849
U02635,User 2635,user2635@gmail.com,vip,2485261
U02636,User 2636,user2636@gmail.com,normal,3404319
U02637,User 2637,user2637@gmail.com,vip,1383946
U02638,User 2638,user2638@gmail.com,normal,727593
U02639,User 2639,user2639@gmail.com,normal,2802338
U02640,User 2640,user2640@gmail.com,vip,659076
U02641,User 2641,user2641@gmail.com,normal,1812060
U02642,User 2642,user2642@gmail.com,vip,4974587
U02643,User 2643,user2643@gmail.com,vip,862172
U02644,User 2644,user2644@gmail.com,normal,2147936
U02645,User 2645,user2645@gmail.com,normal,4482136
U02646,User 2646,user2646@gmail.com,normal,4078093
U02647,User 2647,user2647@gmail.com,vip,3312885
U02648,User 2648,user2648@gmail.com,vip,3996054
U02649,User 2649,user2649@gmail.com,vip,1050045
U02650,User 2650,user2650@gmail.com,normal,2191309
U02651,User 2651,user2651@gmail.com,vip,182655
U02652,User 2652,user2652@gmail.com,vip,4224176
U02653,User 2653,user2653@gmail.com,vip,3771716
U02654,User 2654,user2654@gmail.com,normal,2180851
U02655,User 2655,user2655@gmail.com,normal,4153513
U02656,User 2656,user2656@gmail.com,normal,3592230
U02657,User 2657,user2657@gmail.com,vip,4937630
U02658,User 2658,user2658@gmail.com,normal,4276612
U02659,User 2659,user2659@gmail.com,normal,2485625
U02660,User 2660,user2660@gmail.com,normal,3664471
U02661,User 2661,user2661@gmail.com,vip,4159544
U02662,User 2662,user2662@gmail.com,normal,2457034
U02663,User 2663,user2663@gmail.com,normal,4548114
U02664,User 2664,user2664@gmail.com,vip,415309
U02665,User 2665,user2665@gmail.com,vip,1598392
U02666,User 2666,user2666@gmail.com,vip,3649695
U02667,User 2667,user2667@gmail.com,vip,1430957
U02668,User 2668,user2668@gmail.com,vip,1118907
U02669,User 2669,user2669@gmail.com,normal,822847
U02670,User 2670,user2670@gmail.com,normal,422561
U02671,User 2671,user2671@gmail.com,normal,1770977
U02672,User 2672,user2672@gmail.com,vip,2111807
U02673,User 2673,user2673@gmail.com,normal,1084710
U02674,User 2674,user2674@gmail.com,normal,867516
U02675,User 2675,user2675@gmail.com,normal,3676700
U02676,User 2676,user2676@gmail.com,normal,1723234
U02677,User 2677,user2677@gmail.com,vip,355651
U02678,User 2678,user2678@gmail.com,normal,4411238
U02679,User 2679,user2679@gmail.com,vip,2755688
U02680,User 2680,user2680@gmail.com,normal,5056916
U02681,User 2681,user2681@gmail.com,normal,4909859
U02682,User 2682,user2682@gmail.com,vip,3413723
U02683,User 2683,user2683@gmail.com,vip,1095273
U02684,User 2684,user2684@gmail.com,vip,3451699
U02685,User 2685,user2685@gmail.com,normal,4603663
U02686,User 2686,user2686@gmail.com,vip,2173734
U02687,User 2687,user2687@gmail.com,normal,836828
U02688,User 2688,user2688@gmail.com,vip,1543938
U02689,User 2689,user2689@gmail.com,vip,2648841
U02690,User 2690,user2690@gmail.com,vip,916058
U02691,User 2691,user2691@gmail.com,normal,4272535
U02692,User 2692,user2692@gmail.com,normal,3443059
U02693,User 2693,user2693@gmail.com,vip,3654733
U02694,User 2694,user2694@gmail.com,normal,4513618
U02695,User 2695,user2695@gmail.com,vip,2304141
U02696,User 2696,user2696@gmail.com,vip,1352800
U02697,User 2697,user2697@gmail.com,normal,2063058
U02698,User 2698,user2698@gmail.com,normal,1025719
U02699,User 2699,user2699@gmail.com,vip,2219017
U02700,User 2700,user2700@gmail.com,vip,1690763
U02701,User 2701,user2701@gmail.com,vip,1192136
U02702,User 2702,user2702@gmail.com,normal,2109560
U02703,User 2703,user2703@gmail.com,vip,5071983
U02704,User 2704,user2704@gmail.com,normal,4756451
U02705,User 2705,user2705@gmail.com,vip,486170
U02706,User 2706,user2706@gmail.com,normal,266192
U02707,User 2707,user2707@gmail.com,vip,2053888
U02708,User 2708,user2708@gmail.com,normal,940928
U02709,User 2709,user2709@gmail.com,normal,5066795
U02710,User 2710,user2710@gmail.com,normal,4721093
U02711,User 2711,user2711@gmail.com,normal,499988
U02712,User 2712,user2712@gmail.com,vip,2430116
U02713,User 2713,user2713@gmail.com,normal,119002
U02714,User 2714,user2714@gmail.com,normal,277796
U02715,User 2715,user2715@gmail.com,normal,2561695
U02716,User 2716,user2716@gmail.com,vip,571193
U02717,User 2717,user2717@gmail.com,normal,266431
U02718,User 2718,user2718@gmail.com,normal,283336
U02719,User 2719,user2719@gmail.com,vip,4278766
U02720,User 2720,user2720@gmail.com,normal,384151
U02721,User 2721,user2721@gmail.com,normal,1392557
U02722,User 2722,user2722@gmail.com,vip,4729299
U02723,User 2723,user2723@gmail.com,normal,4255081
U02724,User 2724,user2724@gmail.com,vip,2330236
U02725,User 2725,user2725@gmail.com,vip,3003504
U02726,User 2726,user2726@gmail.com,vip,1306609
U02727,User 2727,user2727@gmail.com,normal,3772880
U02728,User 2728,user2728@gmail.com,normal,1938004
U02729,User 2729,user2729@gmail.com,normal,625294
U02730,User 2730,user2730@gmail.com,vip,3973465
U02731,User 2731,user2731@gmail.com,vip,3821769
U02732,User 2732,user2732@gmail.com,vip,3474353
U02733,User 2733,user2733@gmail.com,vip,293589
U02734,User 2734,user2734@gmail.com,vip,159137
U02735,User 2735,user2735@gmail.com,vip,3633460
U02736,User 2736,user2736@gmail.com,normal,2999908
U02737,User 2737,user2737@gmail.com,normal,1236790
U02738,User 2738,user2738@gmail.com,vip,2196254
U02739,User 2739,user2739@gmail.com,vip,4379316
U02740,User 2740,user2740@gmail.com,normal,4871411
U02741,User 2741,user2741@gmail.com,normal,4263425
U02742,User 2742,user2742@gmail.com,vip,3534787
U02743,User 2743,user2743@gmail.com,normal,1042495
U02744,User 2744,user2744@gmail.com,normal,4633620
U02745,User 2745,user2745@gmail.com,vip,1213901
U02746,User 2746,user2746@gmail.com,normal,4403790
U02747,User 2747,user2747@gmail.com,normal,729758
U02748,User 2748,user2748@gmail.com,vip,2888351
U02749,User 2749,user2749@gmail.com,normal,3175141
U02750,User 2750,user2750@gmail.com,vip,4418622
U02751,User 2751,user2751@gmail.com,vip,2676460
U02752,User 2752,user2752@gmail.com,vip,2904909
U02753,User 2753,user2753@gmail.com,normal,944580
U02754,User 2754,user2754@gmail.com,normal,2009816
U02755,User 2755,user2755@gmail.com,vip,1456791
U02756,User 2756,user2756@gmail.com,normal,239099
U02757,User 2757,user2757@gmail.com,normal,2554073
U02758,User 2758,user2758@gmail.com,vip,461855
U02759,User 2759,user2759@gmail.com,vip,1679965
U02760,User 2760,user2760@gmail.com,normal,4017764
U02761,User 2761,user2761@gmail.com,vip,1626628
U02762,User 2762,user2762@gmail.com,normal,4926491
U02763,User 2763,user2763@gmail.com,vip,2710416
U02764,User 2764,user2764@gmail.com,vip,253802
U02765,User 2765,user2765@gmail.com,normal,2937239
U02766,User 2766,user2766@gmail.com,vip,2027219
U02767,User 2767,user2767@gmail.com,vip,3923794
U02768,User 2768,user2768@gmail.com,vip,2048078
U02769,User 2769,user2769@gmail.com,vip,2220117
U02770,User 2770,user2770@gmail.com,vip,4364690
U02771,User 2771,user2771@gmail.com,vip,2903897
U02772,User 2772,user2772@gmail.com,normal,4221107
U02773,User 2773,user2773@gmail.com,vip,1825973
U02774,User 2774,user2774@gmail.com,normal,418597
U02775,User 2775,user2775@gmail.com,normal,4751980
U02776,User 2776,user2776@gmail.com,vip,3316830
U02777,User 2777,user2777@gmail.com,vip,1532447
U02778,User 2778,user2778@gmail.com,normal,3601818
U02779,User 2779,user2779@gmail.com,normal,4928675
U02780,User 2780,user2780@gmail.com,normal,4501368
U02781,User 2781,user2781@gmail.com,vip,2001197
U02782,User 2782,user2782@gmail.com,vip,3178626
U02783,User 2783,user2783@gmail.com,normal,124010
U02784,User 2784,user2784@gmail.com,vip,4904714
U02785,User 2785,user2785@gmail.com,vip,652075
U02786,User 2786,user2786@gmail.com,normal,3265967
U02787,User 2787,user2787@gmail.com,normal,2470334
U02788,User 2788,user2788@gmail.com,normal,4990911
U02789,User 2789,user2789@gmail.com,normal,2263768
U02790,User 2790,user2790@gmail.com,vip,3248630
U02791,User 2791,user2791@gmail.com,normal,4458158
U02792,User 2792,user2792@gmail.com,normal,2618085
U02793,User 2793,user2793@gmail.com,normal,4999906
U02794,User 2794,user2794@gmail.com,normal,1660590
U02795,User 2795,user2795@gmail.com,vip,1068954
U02796,User 2796,user2796@gmail.com,normal,1865067
U02797,User 2797,user2797@gmail.com,vip,2813805
U02798,User 2798,user2798@gmail.com,vip,950511
U02799,User 2799,user2799@gmail.com,vip,4647159
U02800,User 2800,user2800@gmail.com,vip,2318500
U02801,User 2801,user2801@gmail.com,normal,1745804
U02802,User 2802,user2802@gmail.com,normal,4714067
U02803,User 2803,user2803@gmail.com,vip,2092169
U02804,User 2804,user2804@gmail.com,vip,2667203
U02805,User 2805,user2805@gmail.com,normal,5073286
U02806,User 2806,user2806@gmail.com,vip,4326776
U02807,User 2807,user2807@gmail.com,vip,3646887
U02808,User 2808,user2808@gmail.com,normal,3504029
U02809,User 2809,user2809@gmail.com,normal,928082
U02810,User 2810,user2810@gmail.com,normal,4852860
U02811,User 2811,user2811@gmail.com,vip,3875259
U02812,User 2812,user2812@gmail.com,vip,3256681
U02813,User 2813,user2813@gmail.com,normal,4423962
U02814,User 2814,user2814@gmail.com,vip,343935
U02815,User 2815,user2815@gmail.com,vip,2079998
U02816,User 2816,user2816@gmail.com,vip,2861826
U02817,User 2817,user2817@gmail.com,normal,2183484
U02818,User 2818,user2818@gmail.com,vip,4509988
U02819,User 2819,user2819@gmail.com,normal,4258559
U02820,User 2820,user2820@gmail.com,vip,1156259
U02821,User 2821,user2821@gmail.com,normal,4635651
U02822,User 2822,user2822@gmail.com,normal,1498895
U02823,User 2823,user2823@gmail.com,vip,127837
U02824,User 2824,user2824@gmail.com,vip,487401
U02825,User 2825,user2825@gmail.com,vip,1618290
U02826,User 2826,user2826@gmail.com,vip,2276647
U02827,User 2827,user2827@gmail.com,vip,2812680
U02828,User 2828,user2828@gmail.com,vip,1724117
U02829,User 2829,user2829@gmail.com,vip,1035257
U02830,User 2830,user2830@gmail.com,vip,1493653
U02831,User 2831,user2831@gmail.com,vip,3920195
U02832,User 2832,user2832@gmail.com,normal,2682823
U02833,User 2833,user2833@gmail.com,vip,1986237
U02834,User 2834,user2834@gmail.com,normal,1346755
U02835,User 2835,user2835@gmail.com,vip,625509
U02836,User 2836,user2836@gmail.com,vip,1883779
U02837,User 2837,user2837@gmail.com,normal,4835284
U02838,User 2838,user2838@gmail.com,normal,3096222
U02839,User 2839,user2839@gmail.com,vip,412242
U02840,User 2840,user2840@gmail.com,normal,222063
U02841,User 2841,user2841@gmail.com,vip,4380294
U02842,User 2842,user2842@gmail.com,normal,1971348
U02843,User 2843,user2843@gmail.com,vip,4683334
U02844,User 2844,user2844@gmail.com,vip,990290
U02845,User 2845,user2845@gmail.com,vip,2061197
U02846,User 2846,user2846@gmail.com,normal,3405590
U02847,User 2847,user2847@gmail.com,vip,3536522
U02848,User 2848,user2848@gmail.com,vip,4933783
U02849,User 2849,user2849@gmail.com,normal,1189205
U02850,User 2850,user2850@gmail.com,vip,3634583
U02851,User 2851,user2851@gmail.com,vip,814716
U02852,User 2852,user2852@gmail.com,vip,3158023
U02853,User 2853,user2853@gmail.com,vip,885372
U02854,User 2854,user2854@gmail.com,vip,700618
U02855,User 2855,user2855@gmail.com,vip,1746699
U02856,User 2856,user2856@gmail.com,vip,2100754
U02857,User 2857,user2857@gmail.com,vip,1777106
U02858,User 2858,user2858@gmail.com,vip,2508199
U02859,User 2859,user2859@gmail.com,vip,1298297
U02860,User 2860,user2860@gmail.com,normal,3879750
U02861,User 2861,user2861@gmail.com,vip,4254490
U02862,User 2862,user2862@gmail.com,normal,1767078
U02863,User 2863,user2863@gmail.com,vip,1326167
U02864,User 2864,user2864@gmail.com,vip,2653589
U02865,User 2865,user2865@gmail.com,normal,2320455
U02866,User 2866,user2866@gmail.com,vip,1416001
U02867,User 2867,user2867@gmail.com,normal,2230539
U02868,User 2868,user2868@gmail.com,vip,1357011
U02869,User 2869,user2869@gmail.com,normal,490751
U02870,User 2870,user2870@gmail.com,vip,435254
U02871,User 2871,user2871@gmail.com,vip,1411212
U02872,User 2872,user2872@gmail.com,vip,4243190
U02873,User 2873,user2873@gmail.com,vip,4740763
U02874,User 2874,user2874@gmail.com,vip,1247299
U02875,User 2875,user2875@gmail.com,normal,202084
U02876,User 2876,user2876@gmail.com,normal,2152852
U02877,User 2877,user2877@gmail.com,vip,142756
U02878,User 2878,user2878@gmail.com,normal,2153448
U02879,User 2879,user2879@gmail.com,vip,1621677
U02880,User 2880,user2880@gmail.com,normal,1166119
U02881,User 2881,user2881@gmail.com,vip,2490967
U02882,User 2882,user2882@gmail.com,normal,4792680
U02883,User 2883,user2883@gmail.com,vip,160148
U02884,User 2884,user2884@gmail.com,vip,2518092
U02885,User 2885,user2885@gmail.com,normal,2828386
U02886,User 2886,user2886@gmail.com,normal,1653383
U02887,User 2887,user2887@gmail.com,normal,2023321
U02888,User 2888,user2888@gmail.com,normal,936447
U02889,User 2889,user2889@gmail.com,vip,2039268
U02890,User 2890,user2890@gmail.com,vip,3591692
U02891,User 2891,user2891@gmail.com,normal,4838668
U02892,User 2892,user2892@gmail.com,normal,3613216
U02893,User 2893,user2893@gmail.com,vip,1218160
U02894,User 2894,user2894@gmail.com,vip,2503616
U02895,User 2895,user2895@gmail.com,normal,4827729
U02896,User 2896,user2896@gmail.com,vip,4030768
U02897,User 2897,user2897@gmail.com,normal,3706698
U02898,User 2898,user2898@gmail.com,vip,2213293
U02899,User 2899,user2899@gmail.com,vip,1538973
U02900,User 2900,user2900@gmail.com,vip,3529556
U02901,User 2901,user2901@gmail.com,vip,4479719
U02902,User 2902,user2902@gmail.com,normal,1570784
U02903,User 2903,user2903@gmail.com,vip,1524726
U02904,User 2904,user2904@gmail.com,normal,400273
U02905,User 2905,user2905@gmail.com,vip,4934641
U02906,User 2906,user2906@gmail.com,normal,1653287
U02907,User 2907,user2907@gmail.com,normal,417205
U02908,User 2908,user2908@gmail.com,vip,2975565
U02909,User 2909,user2909@gmail.com,vip,4884417
U02910,User 2910,user2910@gmail.com,normal,992019
U02911,User 2911,user2911@gmail.com,vip,3627655
U02912,User 2912,user2912@gmail.com,vip,992596
U02913,User 2913,user2913@gmail.com,normal,340771
U02914,User 2914,user2914@gmail.com,vip,2920247
U02915,User 2915,user2915@gmail.com,normal,1221351
U02916,User 2916,user2916@gmail.com,vip,1175568
U02917,User 2917,user2917@gmail.com,vip,762389
U02918,User 2918,user2918@gmail.com,normal,2198182
U02919,User 2919,user2919@gmail.com,normal,1657638
U02920,User 2920,user2920@gmail.com,normal,3906576
U02921,User 2921,user2921@gmail.com,vip,839303
U02922,User 2922,user2922@gmail.com,vip,1039736
U02923,User 2923,user2923@gmail.com,vip,4055779
U02924,User 2924,user2924@gmail.com,vip,2719425
U02925,User 2925,user2925@gmail.com,vip,3641371
U02926,User 2926,user2926@gmail.com,normal,2973317
U02927,User 2927,user2927@gmail.com,normal,2165075
U02928,User 2928,user2928@gmail.com,vip,1935543
U02929,User 2929,user2929@gmail.com,normal,2311398
U02930,User 2930,user2930@gmail.com,normal,4224744
U02931,User 2931,user2931@gmail.com,normal,4563641
U02932,User 2932,user2932@gmail.com,normal,619621
U02933,User 2933,user2933@gmail.com,normal,3752173
U02934,User 2934,user2934@gmail.com,normal,929917
U02935,User 2935,user2935@gmail.com,normal,3574574
U02936,User 2936,user2936@gmail.com,vip,2871007
U02937,User 2937,user2937@gmail.com,vip,2098152
U02938,User 2938,user2938@gmail.com,normal,4765730
U02939,User 2939,user2939@gmail.com,normal,3239322
U02940,User 2940,user2940@gmail.com,vip,2572383
U02941,User 2941,user2941@gmail.com,vip,477891
U02942,User 2942,user2942@gmail.com,normal,937913
U02943,User 2943,user2943@gmail.com,vip,1680824
U02944,User 2944,user2944@gmail.com,vip,318909
U02945,User 2945,user2945@gmail.com,normal,2936279
U02946,User 2946,user2946@gmail.com,vip,2777188
U02947,User 2947,user2947@gmail.com,normal,2610646
U02948,User 2948,user2948@gmail.com,vip,1904821
U02949,User 2949,user2949@gmail.com,normal,3416885
U02950,User 2950,user2950@gmail.com,normal,752711
U02951,User 2951,user2951@gmail.com,vip,2101394
U02952,User 2952,user2952@gmail.com,vip,2364133
U02953,User 2953,user2953@gmail.com,vip,3670875
U02954,User 2954,user2954@gmail.com,normal,2801610
U02955,User 2955,user2955@gmail.com,vip,1071901
U02956,User 2956,user2956@gmail.com,vip,4011915
U02957,User 2957,user2957@gmail.com,normal,4084091
U02958,User 2958,user2958@gmail.com,normal,1187412
U02959,User 2959,user2959@gmail.com,vip,4092283
U02960,User 2960,user2960@gmail.com,normal,198666
U02961,User 2961,user2961@gmail.com,normal,2525435
U02962,User 2962,user2962@gmail.com,normal,960272
U02963,User 2963,user2963@gmail.com,vip,849217
U02964,User 2964,user2964@gmail.com,normal,3376357
U02965,User 2965,user2965@gmail.com,normal,440495
U02966,User 2966,user2966@gmail.com,vip,1659755
U02967,User 2967,user2967@gmail.com,vip,4453909
